industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Health Care,-0.01376778831222036,-0.04250752954442745,-0.025432855272478662,0.039804163368127185,6550600,11573500,5592500,5281800,21.56,0.74,1.58,1.83,7.88,18.09,0.01800658322527699,236.916,0.36,4.8,35.07999999999999,30.868167202572405,35.2025,1
Technology,-0.046579286776534945,-0.012576370191492183,0.02344399310892471,0.012002170132511392,32602300,31857900,43067900,28815200,30.28,0.08,2.01,-0.41,18.44,23.06,0.037544415117162604,274.31,0.08,4.8,105.38333333333334,0.0,105.48916666666668,1
Consumer Discretionary,0.022264169228846668,-0.09122084198688993,0.09295346084594194,0.034108658137512536,11123800,17466100,15321200,21587200,6.31,3.15,0.88,7.02,0.76,-0.94,0.02047087374668148,257.797,0.09,11.0,27.343333333333337,53.503184713375774,27.23375,0
Health Care,-0.01312293862982286,-0.15968730770762676,0.0006984642312566686,0.030813527482848966,400100,515500,487200,647300,117.6,1.12,1.16,-0.71,6.19,9.56,0.021443246635302372,277.948,0.08,4.2,59.09,50.301675977653595,59.20625,0
Consumer Discretionary,-0.016040675359523835,0.12369037061226469,0.009423111295550079,-0.016998482917351662,1518500,1268400,598600,1718300,28.7,9.03,0.16,2.14,5.41,8.49,0.02116395260041502,256.974,1.55,3.6,223.76333333333332,11.156186612576183,223.50666666666666,1
Finance,-0.0017307370779899734,-0.03183885784451532,-0.02385937022582657,-0.02710867091640867,66700,80000,117600,103000,26.84,0.09,0.66,1.89,14.74,13.99,0.01927805713652909,256.974,1.55,3.6,166.96083333333334,32.80568132626666,166.53760833333334,1
Industrials,-0.05981713964602131,-0.0071043740857107745,0.0019992402509296774,-0.015642417333084975,388100,529400,205600,313400,9.51,0.19,1.09,2.5,6.14,-2.51,0.018592089832976624,241.018,0.4,4.9,34.876666666666665,22.512010981468787,34.34041666666667,0
Basic Materials,-0.009369205878984847,-0.0073421685041045156,-0.014471760856928795,0.036240816683989735,2626694,2570726,3159130,5114419,17.6,3.7,0.93,6.39,6.54,6.24,0.01990627259763695,239.261,0.37,5.1,37.87553333333333,47.72859114640637,37.990345833333336,1
Consumer Staples,0.006981626995287649,0.021673744917668786,-0.015131194348568909,0.024073210779909763,216700,401900,200400,161900,514.91,0.0,2.3,-0.64,-5.55,-10.52,0.02802293308158156,277.948,0.08,4.2,37.51666666666667,52.46166263115415,37.46625,0
Industrials,0.1144082507204941,-0.0563427457254851,0.048461250519418526,0.18532493072636286,105974,92129,121753,157179,43.31,0.94,0.55,2.51,-3.78,23.3,0.021061267763219454,256.394,0.05,13.2,28.40116666666667,82.01819479533692,28.489449999999998,1
Consumer Discretionary,0.04790122636179334,-0.027092358809800193,-0.012761911503906322,-0.0076931941932482754,906000,430800,385500,422500,45.93,-9.4,1.94,1.02,35.54,24.46,0.023498377112456136,257.797,0.08,11.0,333.6933333333333,100.0,333.85375,0
Consumer Discretionary,0.03174204713848417,0.008247449124037338,-0.07089817590607889,0.015563551766547959,2180300,3701800,3701800,4372600,54.03,2.19,1.06,1.79,44.0,31.74,0.02191813084117291,267.054,0.07,6.1,367.0633333333333,86.80576864068745,366.66083333333336,1
Consumer Discretionary,-0.0032466603677769796,0.02208057391824742,0.017268498493376902,0.00903982845823991,483400,609100,909500,588300,25.73,2.89,1.17,1.31,16.16,16.55,0.013228986691012084,252.006,1.91,3.8,79.33999999999999,56.273925988940846,79.44,1
Consumer Discretionary,-0.018369568255544574,0.05045219780750342,0.06042841547778224,0.04209246282458381,185100,152700,140000,150100,15.42,2.34,1.51,5.02,8.85,5.56,0.030119263788983382,296.171,2.33,3.7,100.32333333333334,55.19235604727181,101.33791666666666,1
Industrials,-0.014454624980920946,0.06994748202895097,0.016797591196030477,0.007296553687034508,612200,953600,931900,677400,19.44,0.37,1.53,5.66,7.51,10.19,0.024128249192844602,259.918,0.1,8.4,90.14999999999999,5.247813411079493,90.19375,0
Telecommunications,0.002102494736668056,-0.007145719533050438,-0.004635133176623749,0.03601588440210131,4177700,4325900,5167700,3816600,47.91,1.53,0.66,-8.66,2.03,0.38,0.02736013290693879,287.504,0.08,3.6,124.22000000000001,47.37180862475868,124.26750000000001,0
Utilities,0.0169490882625299,0.10280375159286133,-0.005972169775133904,-0.014388448049094492,139600,427400,585800,417000,-44.04,19.7,0.6,11.77,-5.68,40.97,0.030538495884032624,281.148,0.08,4.0,16.939999999999998,50.31766200762393,16.903750000000002,1
Health Care,0.08519065219701712,-0.05654201430101509,0.08409320499794916,-0.04775686410899766,1268000,4035300,1264900,1326700,454.31,0.62,1.36,-24.71,-25.83,-0.86,0.0392744419553079,259.101,0.09,10.2,21.856666666666666,96.91516709511548,21.692500000000003,0
Technology,0.05363050234205817,0.0142186122377175,0.03247701949275752,-0.005303790266168544,5566800,3822000,2670000,3216000,-60.86,0.56,1.93,-5.83,-7.83,42.66,0.02555486964723891,241.428,0.29,5.0,52.21883333333334,91.20590606250816,52.292718055555554,0
Industrials,-0.019158146625311585,0.04956108393728909,-0.025124299721491675,-0.03464814418787614,577963,985596,835416,737132,83.0,0.59,0.39,-4.06,4.99,23.9,0.012133858132235492,238.654,0.13,5.2,25.16980000000001,6.476170612159171,25.193941666666667,0
Industrials,-0.1050239731602052,0.1535690224407259,0.06596848000602087,0.07787804557208125,6544100,6918500,7586700,7348800,-12.94,1.56,0.82,10.3,2.45,8.59,0.03482905494102093,256.389,0.05,14.7,32.193333333333335,26.115091287266033,32.358333333333334,0
Technology,-0.0640136126135133,0.016560563831270667,-0.0061271634974529475,0.051056506395004815,1227800,1294100,790700,1920800,-61.5,0.32,2.97,-19.82,-87.7,-1.19,0.030773402257011008,273.567,0.1,5.2,234.44333333333336,26.81254943316629,236.35333333333332,0
,0.04543940511042431,-0.12572757910611743,0.18177127115156097,-0.13928354607404622,722500,772900,653500,841700,-72.1,0.04,2.15,-27.9,-74.03,-95.34,0.04247584286619708,264.877,0.06,6.1,60.440000000000005,83.69487485101313,61.219166666666666,1
Utilities,0.05034336831890584,-0.020545454041276473,0.013247576791969562,-0.006769245575579337,3228000,3736600,5129600,5727200,16.19,1.97,0.52,-8.53,11.15,-11.78,0.01782788015404557,278.802,0.08,3.9,27.683333333333326,74.18994413407823,27.532916666666665,1
Technology,0.03322094381905327,0.015273082743145469,-0.0007626916127010551,0.02556391981722884,4603800,3218900,3238700,4741900,19.8,0.3,2.23,5.97,34.62,-12.43,0.032224201006371654,240.849,0.4,4.9,82.07333333333334,92.77591973244125,82.07833333333333,0
