industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Industrials,0.020912876958500932,0.006113289170399273,0.0008539363328221615,0.004358548712883281,1888300,1414300,1203900,1425000,16.71,0.3,0.95,4.98,9.2,8.31,0.019453496326002497,238.638,0.14,5.3,143.24999999999997,95.90200445434316,143.55333333333334,1
Technology,0.02269624932953331,0.12040442336595616,0.0663181554661707,-0.042240253842090146,272800,187300,222900,379900,15.58,0.24,1.88,-13.25,9.39,14.86,0.05118635181215709,252.776,2.4,3.8,36.29,74.13194444444441,36.62583333333333,1
Technology,-0.036120711296676246,-0.08963971216563621,0.08292686648485137,-0.012524095665476779,689000,611400,899800,632300,-11.88,2.15,1.14,-0.28,-9.7,-27.53,0.044931903657394134,307.671,5.33,3.9,10.073333333333332,30.24574669187146,9.986875000000001,0
Consumer Discretionary,-0.019088048711619413,0.013734170185184405,-0.037605016858852244,0.032429844187966315,97300,116900,77200,101400,29.42,0.82,1.24,0.84,7.89,13.18,0.020212685564503632,307.671,5.33,3.9,64.28333333333332,44.2169907881269,64.58958333333334,1
Health Care,0.03508584081326404,0.060505723477956005,0.048506628555611074,0.07344346890844006,873400,863500,1326700,897400,-15.19,2.47,4.68,-1.76,-25.42,-70.52,0.06290988782659113,276.589,0.08,4.5,97.23333333333335,72.31654676258992,97.53208333333333,0
Industrials,0.017254298101617462,0.003009772816398685,-0.008208895610413911,-0.028457573985033065,2313100,2339200,2460600,1715500,25.64,0.31,1.64,4.24,9.57,16.67,0.023359069029450952,296.797,3.83,3.5,53.58333333333334,82.00743494423794,53.70916666666667,1
Industrials,-0.010053571956759653,0.04316056161619476,0.03676987626078975,-0.06975151970746332,1121300,1953400,1777800,1187400,-32.54,0.86,1.42,1.4,3.35,-10.67,0.027869534095550288,244.955,1.16,4.3,14.86333333333333,25.563909774436045,14.829166666666666,0
Technology,0.149882830579726,0.07017544977853166,0.04541488789745627,-0.12058376292624186,1592000,1970800,1377100,1555900,-121.12,0.94,2.65,-8.65,7.55,19.05,0.036318603037110014,256.143,2.37,3.6,14.450000000000001,97.66536964980538,14.397083333333335,1
Consumer Discretionary,0.01354045961983384,-0.016364347553071326,-0.15697238645588946,-0.03594518429554767,933400,933400,1590000,1665100,5.81,0.46,0.84,12.14,10.44,3.24,0.022416978159431313,256.092,2.39,3.7,44.120000000000005,61.52219873150118,44.39583333333333,0
Consumer Discretionary,0.0334879485646372,-0.0015429692878759348,-0.022296714468092456,0.02561907326340057,1523000,1453800,2035600,2453400,14.9,3.55,1.11,10.26,4.25,13.78,0.02508453827360084,242.839,0.66,4.7,59.96666666666667,100.0,59.89541666666666,0
Consumer Staples,0.02693812259003239,-0.012821076211130166,-0.02172694068944282,0.024348485492820433,18122400,17318900,14913100,18968800,25.11,2.84,0.93,2.93,20.08,37.62,0.015050467245344257,260.474,0.09,6.7,53.20666666666667,59.00423728813562,53.044583333333335,1
Basic Materials,0.048604573790258364,-0.07487092609792319,0.04075213052256791,0.06816591065331891,3067891,2827440,2695968,3156067,32.26,2.16,1.01,5.3,3.98,12.02,0.01992782475128726,260.229,0.09,6.7,43.133900000000004,56.77921074240447,42.844316666666664,1
Industrials,0.008339917886249661,-0.0010038825587739056,0.02923860526578489,0.02756651018140778,2065900,2635600,2828800,2212500,18.72,1.47,0.09,4.17,17.64,-23.95,0.013619346051909184,296.797,3.83,3.5,100.12666666666667,63.475177304964284,100.19999999999999,1
Real Estate,0.0019401596171110345,0.04188986058195281,-0.11768359309456174,0.047492747841474885,1728600,1267000,2787400,2281100,61.44,5.09,0.36,1.48,22.71,41.97,0.0305741652397686,256.759,1.9,3.5,224.19333333333336,37.65517241379299,223.57583333333332,1
Technology,-0.009762858828954927,-0.016460967798618317,-0.12484995371989298,0.047798780525255505,819600,684000,571000,573000,13.46,0.23,0.98,-1.62,2.13,1.61,0.04162134290951755,245.519,1.16,4.4,35.71666666666666,32.80423280423273,35.68958333333333,1
Industrials,0.005520312349648569,-0.00192389603675091,0.011053169036988622,-0.0037876750269452393,3881100,3137400,3875700,2905100,597.2,2.64,1.42,1.74,7.08,18.5,0.018775309512254784,245.519,1.16,4.4,114.72333333333331,52.57435241445477,114.74583333333334,1
Utilities,0.06938700732867882,-0.007179284592677586,0.00740526806453774,0.012731251075417132,735700,379800,242200,180800,13.39,0.89,1.36,3.1,19.65,-2.68,0.01312659220627706,238.654,0.08,5.2,61.29666666666666,100.0,61.315,1
Energy,-0.001313115739545745,-0.04812504985091447,0.038961022479850956,0.06796112952132378,3307200,2735000,4092600,4153900,-6.7,2.96,0.6,-1.4,0.82,2.47,0.03987303271423907,277.948,0.08,4.2,14.646666666666667,64.20581655480986,14.864166666666666,1
Health Care,0.020650342032466667,0.032598084704045405,0.10329907361035105,-0.06356044643065004,833000,471200,293500,287700,-14.75,0.1,9.79,-30.4,-130.04,-88.92,0.043409098136386104,259.918,0.1,8.4,42.86666666666667,66.88963210702329,42.90958333333333,1
Consumer Discretionary,0.04085413194319294,-0.03190985392882532,0.0340383375901733,-0.01895289266229367,11268800,5901300,11677500,7027000,26.27,1.45,0.59,-31.35,5.7,26.57,0.015999250404159792,260.28,0.09,7.9,11.14,92.42424242424258,11.145416666666668,0
Energy,0.03301881275469176,-0.11297066521697527,-0.05309033933198514,0.048608229793435806,1800000,1956300,3101100,1927700,-12.44,6.24,1.89,-7.01,-19.53,-36.31,0.0635862246367024,298.012,3.08,3.7,20.87666666666666,71.59965782720275,21.260416666666664,0
Consumer Staples,-0.024969939076118997,0.10020734540658253,-0.011434914333373139,0.016295064076743047,69200,71100,52900,86100,21.49,0.19,1.51,-0.26,8.22,10.08,0.025133399307285687,307.026,5.33,3.8,170.59333333333333,26.15912993703474,170.96166666666664,0
Technology,-0.032005395486640206,-0.0015084266941417543,0.0301582901992262,-0.013232624078520038,64189300,59302900,54764400,57549400,27.6,1.79,0.84,3.27,25.65,21.72,0.02807497759634727,307.671,5.33,3.9,173.78,3.648648648648777,173.80708333333334,1
Industrials,0.01486661336171067,0.062386012799048776,0.02100633813806013,0.015657226551098354,386900,265600,365800,299800,12.12,0.17,1.23,2.63,3.5,8.55,0.023670584133768914,251.712,2.4,4.0,64.13666666666667,83.28358208955223,64.36333333333334,1
Technology,0.04931364054866091,-0.11436285965245548,0.02967081125188922,0.008886835431045195,1026500,666300,783500,1370500,-85.94,-10.32,0.66,2.5,4.64,17.6,0.0496250551754301,297.711,3.83,3.6,20.999999999999996,54.82207323362558,20.655833333333334,1
Industrials,-0.14733969098870137,0.06851308761576769,-0.13274332922284826,0.1086194244806251,2954000,3152300,3533400,2759600,-30.27,0.01,53.99,-18.23,-4495.39,-460.56,0.055242763502569826,287.504,0.08,3.6,12.053333333333333,35.76483396842679,12.359166666666667,1
Industrials,0.03523780994267507,-0.026000908367880014,0.010509728047243313,-0.01907218157656909,1423926,3063634,1462537,1730479,-5.67,0.93,0.79,3.85,-11.65,7.76,0.01496575730096647,237.336,0.12,5.1,13.189533333333332,69.40444444444444,13.2304125,0
Health Care,-0.029647728608572878,0.007732840332330517,0.07035368113622868,0.058964124292561745,125400,182300,278000,560600,-6.17,30.91,1.33,-1.19,-14.43,11.67,0.04570551295855401,260.474,0.09,6.7,27.876666666666665,20.597014925373152,27.93875,1
Consumer Discretionary,0.04933674725853831,0.009783138539671023,0.04712380151330672,0.0879629689735598,224300,162100,156900,209800,532.53,-2.61,2.66,5.87,0.56,11.01,0.05024801133013176,300.84,4.33,3.6,69.01666666666665,99.66000849978757,69.31791666666666,0
Consumer Discretionary,-0.0324922662184985,-0.0003627470195588728,-0.03407294133527049,0.016649659397931726,1951200,1728300,1165600,2084500,25.21,0.14,1.15,2.59,9.63,14.05,0.018987794975280286,304.127,5.08,3.7,272.8066666666667,15.994712491738342,271.43583333333333,0
Industrials,0.08000210663693397,0.05531845383413012,-0.015640726001902173,0.01426545156053436,470900,421200,573500,538400,26.93,0.43,1.91,1.59,17.36,12.16,0.0177738254755879,296.171,2.33,3.7,207.71000000000004,94.4452064188727,206.56416666666667,0
Health Care,-0.043900089186640935,-0.06291029341455759,-0.058825792294744994,-0.029241965902618863,531600,520700,356100,646900,42.86,0.09,4.43,-1.42,16.02,17.2,0.03899993850442106,307.026,5.33,3.8,220.29333333333332,9.085933223864116,220.76208333333332,1
Health Care,0.006060600368335035,-0.018587360858383476,0.04506603953872988,-0.11241380099592538,701100,732000,616300,686600,-67.24,2.97,0.92,-10.13,-4.03,2.0,0.04453407477278183,296.797,3.83,3.5,25.833333333333332,67.97194623027468,26.149166666666666,1
Industrials,0.05185432008539373,-0.019542349939217083,-0.017826211685143152,-0.06070672272943601,960300,960300,819400,1085400,31.02,0.73,1.09,1.4,7.26,13.09,0.01713131178017841,259.101,0.09,10.2,126.41666666666667,100.0,126.52916666666665,0
Consumer Discretionary,0.022764237781936265,-0.037114475543848995,0.03525915718951543,-0.00789325526053082,1246900,1525900,951000,2145500,20.78,0.83,0.91,3.26,9.79,0.25,0.01758976000227993,239.261,0.37,5.1,113.10333333333334,66.83893195521095,112.82833333333332,0
Consumer Discretionary,0.015416556917308378,-0.01919162137614846,0.04847561553572714,0.04259377595625102,1095400,2240000,1813200,1660500,82.64,3.69,1.33,-3.45,4.52,-13.05,0.01952784705581826,237.805,0.08,5.6,33.86333333333334,87.21461187214614,33.97416666666667,1
Consumer Discretionary,-0.005085834795820161,0.026637151222679192,0.03347356828263023,0.02879184701074862,1162500,1232700,1130600,1320100,9.33,0.64,0.99,5.56,5.33,4.3,0.017340189232273033,240.229,0.37,4.8,116.28333333333336,33.89301054275676,115.84625,0
Technology,0.012553189955875515,-0.0016992517383616736,0.010155893214122927,-0.002425758454615763,2153800,2298200,2042800,1907100,21.38,0.37,0.97,3.76,13.21,15.36,0.020217854354228026,305.691,5.33,3.5,143.68333333333337,50.83440308087307,143.0125,1
Technology,-0.02127649172865464,0.008159151399396627,-0.0003947783018878029,0.003167153912850084,7634600,5891000,7392300,6501900,34.85,1.3,0.33,0.39,25.68,24.68,0.01335675030494336,260.229,0.08,6.7,75.03333333333335,31.27548048922574,75.05666666666667,1
Consumer Discretionary,-0.07163208183728989,-0.013253009187215923,0.008914072554057259,-0.0008097351071211747,1034300,1312700,1290800,1355700,-75.69,1.65,0.84,-0.91,-6.42,16.0,0.03350855173521966,236.916,0.36,4.8,23.23,0.0,23.15333333333333,0
Industrials,-0.01878685461591812,0.028155228437673253,-0.006020171101301199,-0.0004879157280306032,102800,83500,91100,87600,24.72,0.02,4.11,2.82,13.22,12.48,0.02525783286457693,236.119,0.12,5.4,62.326666666666675,31.467793030622975,62.20333333333333,0
Industrials,0.0556564821437588,-0.028157198587145684,0.04271983560224452,0.04166674296393162,829600,683100,1256900,487400,24.47,0.64,1.46,1.28,15.87,19.9,0.017743407656944127,260.28,0.09,7.9,130.9133333333333,87.50776880049719,131.44416666666666,0
Consumer Discretionary,-0.021810284790619548,0.03803496939199795,-0.00919698611854854,-0.006756723158785029,142500,82700,290300,159900,18.5,-2.57,1.33,4.41,17.78,22.61,0.022938809863118765,241.729,0.41,4.9,45.1,14.723926380368246,45.047916666666666,0
Energy,-0.03054349272473069,-0.08255494364599884,0.05141547194100783,0.040108083584817746,2501000,1760900,2522700,2691100,-89.39,0.83,1.27,-1.09,-13.99,-17.56,0.02274012819249321,257.208,1.55,3.6,65.34333333333332,27.868852459016235,65.16958333333334,0
Real Estate,0.021846461530965224,0.0312913631710612,0.03514447405499208,-0.022248671367345693,1348200,1266600,1943300,2141200,90.31,1.94,1.48,1.69,11.72,2.27,0.0317588048156791,256.143,2.37,3.6,134.99333333333334,75.17577068685799,134.63541666666669,1
Consumer Discretionary,-0.04196766802612703,0.0353419760219558,0.01985160371038601,-0.05094202662496255,332800,606700,311300,311300,6.17,0.24,2.36,4.92,8.06,11.24,0.026375337279237934,307.789,5.33,3.8,105.28333333333335,20.209488601355517,105.88916666666667,0
Technology,-0.09549729684485571,0.10762069045928246,0.010277607172950188,-0.004666122566042405,13935300,12037600,9886800,10413100,18.77,0.65,1.38,4.31,18.59,19.42,0.030362357861263897,257.208,1.55,3.6,57.343333333333334,3.247480403135488,57.259166666666665,1
Technology,-0.14725269826959458,0.01036264894719581,0.004460997804280076,0.04750776085888918,1708300,3239200,1101700,295100,56.31,0.37,11.31,-3.02,9.42,31.1,0.0511499974549985,237.945,0.14,5.0,11.80166666666667,15.558802045288544,11.985208333333334,0
Consumer Discretionary,0.0002853630625406047,0.03129587152908205,0.02710605264474269,0.013169956267927321,913400,540400,540400,661700,16.74,1.73,1.1,5.12,4.65,3.73,0.021739619879184317,255.548,2.44,3.6,104.09333333333332,59.674502712477384,104.43083333333334,1
Finance,0.004606348952292991,0.030921971906944817,-0.11847732107633671,-0.09177716150936087,73100,96700,79900,131300,59.25,3.93,0.61,1.77,1.09,5.27,0.022964888625679362,298.012,3.08,3.7,92.3633333333333,66.08122941822178,92.75958333333332,0
Technology,0.035992008851430744,-0.005263411276325292,0.009575914760698485,-0.04184562286397401,2178800,2435800,1376800,2252600,25.11,0.19,1.06,5.03,29.96,24.43,0.02765137891638581,304.127,5.08,3.7,185.03999999999996,82.69256530475542,185.33166666666665,1
Health Care,-0.03796453378149292,-0.0033576722663829907,0.021710089939003238,-0.02510866268922869,2435500,2916900,3618400,3381900,56.68,1.48,2.57,1.07,21.05,26.08,0.015560415688881753,283.716,0.08,3.8,193.16,9.919820995711246,193.02458333333334,1
Health Care,0.17976356172285574,0.005682328257252594,-0.062300177122785724,0.10178826335633269,1093800,1738500,3119700,2622300,-23.43,0.03,21.94,-23.27,-20994.99,-19979.04,0.04308219168464578,267.054,0.07,6.1,129.38666666666666,100.0,130.30208333333331,0
Consumer Discretionary,0.06446804110335666,-0.006202421943223501,0.023404331868158885,-0.021215720963267716,1160100,1629300,2168400,5175500,39.8,9.6,0.41,3.24,5.77,9.74,0.01832907968388073,300.84,4.57,3.6,150.90333333333334,69.2655935613682,150.41958333333332,1
Industrials,0.015872913027477283,-0.035455442927170504,-0.007993645835292232,0.005626924114403421,1106000,1241700,1712400,1831800,25.42,0.11,1.73,20.62,4.16,5.77,0.03495468393300446,243.801,0.91,4.4,36.19666666666666,75.80645161290306,36.278333333333336,1
Industrials,0.053270621033210105,-0.02667505745474,-0.1324003451151156,-0.03842684975178363,638200,434300,560200,830100,23.45,0.91,1.59,5.24,13.77,7.87,0.017058852092243462,252.038,2.19,3.8,65.37,84.06827880512083,65.37583333333333,0
Technology,0.02868255524264034,-0.00867471350244729,0.08581890828198496,0.03409096773381174,611800,1181400,1181400,1678700,-22.81,0.97,0.84,-57.74,-53.88,11.1,0.022185361139188023,256.389,0.05,14.7,20.87333333333333,64.02366863905327,20.796666666666667,0
Industrials,0.01936669835047042,0.012456769998500579,0.012377508143140663,0.004339026407111365,2467400,3464300,3301800,3207100,23.08,1.32,0.09,2.2,7.59,-18.28,0.013329256314377933,252.776,2.4,3.8,88.81333333333335,98.04878048780459,88.89166666666668,1
Utilities,-0.09109948293145852,0.06942884084370014,-0.08560355849866255,0.03640028469866295,5592200,6119900,4183300,5180200,-16.7,9.41,1.02,13.26,-63.1,20.8,0.02460100815574098,258.678,1.58,3.5,9.183333333333335,19.823008849557493,9.035833333333333,0
Consumer Discretionary,-0.11111116630059482,-0.09052627965023644,-0.12523017492372143,-0.07653065941225443,12026000,6210400,8579600,8490000,-1.44,1.9,0.28,19.67,-5.8,-1.97,0.028994105131248858,257.971,1.59,3.5,0.9916666666666666,0.0,0.988125,1
Health Care,-0.004719462717784811,0.060622924379247115,0.0772917295925988,-0.12157891926012541,339900,291200,552100,316900,-10.61,0.21,7.86,-1533.56,-56.17,-46.26,0.050802602949750954,241.428,0.4,5.0,18.436666666666667,64.2857142857143,18.6625,1
Consumer Discretionary,-0.00401722235750473,-0.009791892976447024,0.022776970008396034,-0.016569658970269283,69800,113600,84700,93600,22.11,0.4,1.44,4.21,6.16,-5.22,0.023742094100921228,240.229,0.37,4.8,32.25666666666666,48.828828828828755,32.223749999999995,0
Consumer Discretionary,-0.04586939165621337,-0.004890523781759865,0.013692115391888995,-0.036396690342203344,108500,399400,154800,240300,16.94,0.06,1.14,3.91,1.44,14.79,0.03737570122424775,243.801,0.91,4.4,42.39000000000001,14.566642388929374,41.920833333333334,1
Consumer Discretionary,-0.020806378822413856,0.006072618867782016,-0.019262561937906545,0.015833964386954568,1488800,1638300,1517500,1024900,17.37,1.93,0.67,7.05,6.03,-7.96,0.018259273654127536,236.599,0.13,5.4,76.61666666666666,0.0,76.58,0
Health Care,0.015862469504862392,0.0370117713891469,-0.003415306114704362,-0.025299478769774744,6509200,7285300,6349400,7474200,-12.89,1.13,0.5,-98.76,-6.08,7.55,0.028884006744923193,283.716,0.08,3.8,15.329999999999998,78.81773399014746,15.334166666666667,0
Health Care,-0.026820025166257862,-0.09688585226184047,0.02120147598758278,0.11417338957046139,1507300,1496600,509000,1080700,15.19,3.36,1.18,-0.77,2.06,2.3,0.024500843670689252,243.801,0.91,4.4,12.66666666666667,37.34939759036129,12.69375,0
Health Care,0.008417265695654815,-0.00442269649769083,-0.01715846145648088,0.022217099250539198,3646500,1142100,1943900,1979100,54.77,0.68,18.85,1.69,56.82,107.28,0.02086591922774156,296.171,2.33,3.7,42.69666666666666,72.34848484848484,42.82833333333333,1
Consumer Staples,-0.02431987415587441,-0.047132714011866014,-0.0632818690725177,-0.05526590640560189,786900,570400,1451300,453800,40.31,-0.18,1.02,0.25,2.68,-3.16,0.02820052628837277,281.148,0.08,4.0,24.58666666666667,33.98203592814372,24.27625,1
