industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Industrials,-0.0016080861573573985,-0.020060084595599385,0.0700714911995045,-0.018459674813036755,609900,831300,606000,532700,17.36,1.72,0.7,-0.36,17.33,9.15,0.03317379130467682,283.716,0.08,3.8,316.3433333333333,60.7633447036047,319.8304166666667,1
Technology,-0.018259909800642873,-0.039740556973058165,0.02959816407498257,0.02744505831243102,4170300,3370800,3370800,3361200,-80.43,1.06,1.03,-9.78,-19.6,33.05,0.025221300991019914,238.654,0.13,5.2,57.85882222222222,26.44475265834484,57.77104444444444,1
Technology,-0.07271532064269517,-0.06156946117597692,-0.0012391157490865253,0.04350636465005873,4442100,2759100,1423300,1917100,24.13,1.26,1.03,1.19,13.29,11.42,0.018891731622627125,296.311,1.58,3.6,56.30666666666667,26.55307994757537,56.364999999999995,1
Utilities,0.00796217931977915,0.026021487246982642,-0.04063854112772404,0.018929779615791033,4971071,5533273,6286568,7303439,23.4,1.39,0.53,-3.53,3.86,12.13,0.014766283995037948,241.428,0.4,5.0,34.599999999999994,41.875000000000085,34.4775,0
Consumer Discretionary,-0.02465227069605909,0.07670769831294044,-0.03963984474645421,-0.02652250280620165,3794900,3794900,5059400,6646700,11.53,0.63,0.33,-0.44,5.09,1.04,0.0265936087721217,251.233,2.2,3.9,86.39,0.0,86.51,0
Finance,-0.003630502956277721,-0.0015103608286319706,0.0007556354079212436,0.0053185879550287155,1300,7100,58900,1100,,,,,,,0.0229035918201595,256.092,2.4,3.7,65.88,41.23711340206206,65.905,1
Real Estate,0.04981837744542787,0.03602149028080141,0.0928319008595326,-0.03896082410552786,22400,95700,74700,43600,,,,,,,0.029404547189178405,297.711,3.83,3.6,20.010000000000005,100.0,20.042916666666667,1
Technology,-0.07272029014382783,-0.03647373266656122,0.03397203421351424,-0.08366555935925253,5126900,6468700,5729600,6176300,108.86,0.25,0.68,-6.37,3.1,0.21,0.02729549662119277,252.038,2.2,3.8,128.68333333333337,14.525471557997951,126.5375,0
Utilities,0.015300566437330305,-0.0012053558573951763,0.030110114953110587,-0.007547797021371609,2507200,1943200,1820000,1658600,16.07,1.12,0.37,3.46,13.81,8.58,0.011591116237293475,252.146,1.91,3.8,66.92999999999999,54.952076677315965,66.81875,1
Consumer Staples,0.023370620579922907,0.012633291646381776,-0.024644165516106084,-0.009625424555611228,1912300,3217800,2704700,2643400,26.26,1.91,0.37,5.25,10.14,6.75,0.01348636436613964,237.336,0.12,5.1,58.00666666666667,91.03641456582653,57.90166666666667,1
Finance,0.051831222632179534,-0.045845191675530424,0.00079469889608686,-0.0024507281282816354,740100,837600,1089000,841400,13.76,0.87,,,13.05,22.94,0.026996858133535,246.819,1.16,4.3,138.10333333333335,100.0,137.85291666666666,1
Industrials,0.05372892365575584,0.045663945481504514,0.02117541042286752,0.003649694025567778,500800,358700,412700,1057200,20.19,0.55,0.82,0.03,17.79,26.16,0.022403605952614068,257.797,0.06,11.0,399.7766666666667,83.46019337584852,399.41083333333336,1
Utilities,-0.009262425916187823,0.021910733345172136,0.0011223498041406023,-0.007257810009658185,1289100,1221600,1194800,1660000,43.03,0.81,0.64,-26.23,11.39,-13.75,0.013395041812896002,252.439,1.92,3.7,58.00333333333333,13.3333333333333,57.97333333333333,0
Technology,0.08406009530662593,0.010024357515487069,0.022995582869851965,-0.027500750777148013,471500,471500,1116500,809100,33.06,0.03,5.4,-1.34,7.9,14.9,0.024211249929088144,243.603,0.66,4.6,71.00666666666667,93.93122049898851,70.64750000000001,1
Utilities,0.030196274414007834,0.011717877327217793,-0.029447513605392054,-0.012434744846575318,8709645,7502663,6209458,4388961,28.24,1.23,0.61,2.89,24.74,22.06,0.014984726581172326,276.589,0.08,4.5,49.67333333333334,67.2846237731734,49.581250000000004,1
Energy,-0.049751548028320415,0.02944976086289186,-0.04523212872450657,0.01804640334219021,2457940,1399180,2206360,1530060,-2.34,1.16,0.67,-12.47,-165.11,-36.26,0.02573434237574628,240.628,0.4,4.8,37.883333333333326,35.6097560975609,38.099999999999994,0
Consumer Staples,-0.017744864216923714,0.029211525578418444,-0.05805199250589404,0.03318257353725729,3017891,2914266,1849053,2247683,18.16,3.01,0.53,2.43,10.15,14.99,0.01565015085336574,260.474,0.09,6.7,58.44853333333333,42.33654431711245,58.59906666666667,0
Finance,0.0034817347845560085,0.016436175184328647,0.0031118620180105626,0.006065247137202797,21000,47000,55700,33800,,,,,,,0.0037290770193632787,257.971,1.55,3.5,25.923333333333332,66.66666666666666,25.923333333333332,1
